"","x"
"1",25.558
"2",20.021
"3",24.842
"4",27.245
"5",24.762
"6",26.933
"7",26.869
"8",26.228
"9",25.731
"10",25.11
"11",23.907
"12",26.784
"13",27.838
"14",23.437
"15",24.978
"16",24.998
"17",26.871
"18",23.684
"19",20.129
"20",25.096
"21",22.42
"22",26.704
"23",23.844
"24",22.379
"25",24.973
"26",22.188
"27",19.666
"28",21.945
"29",22.128
"30",25.298
"31",20.83
"32",23.567
"33",23.306
"34",22.99
"35",23.827
"36",23.461
"37",22.447
"38",22.214
"39",21.281
"40",26.084
"41",20.998
"42",22.012
"43",20.821
"44",22.067
"45",26.232
"46",22.625
"47",22.466
"48",25.948
"49",24.304
"50",25.181
"51",27.133
"52",26.099
"53",24.779
"54",22.554
"55",25.655
"56",24.901
"57",24.749
