"","x"
"1",20.811
"2",23.437
"3",22.295
"4",23.684
"5",19.339
"6",18.889
"7",19.485
"8",23.844
"9",21.466
"10",20.07
"11",18.793
"12",20.202
"13",22.188
"14",13.263
"15",20.011
"16",21.313
"17",20.121
"18",23.567
"19",22.167
"20",23.306
"21",20.331
"22",23.827
"23",23.461
"24",22.214
"25",20.998
"26",22.012
"27",20.821
"28",22.067
"29",15.654
"30",20.727
"31",24.304
"32",14.509
"33",14.211
"34",19.593
"35",10.836
"36",13.764
"37",19.113
"38",24.336
"39",18.933
"40",22.605
"41",24.749
"42",13.963
"43",22.615
"44",14.423
"45",17.567
