"","x"
"1",0.118
"2",0.077
"3",0.049
"4",0.004
"5",-0.06
"6",-0.008
"7",0
"8",0
"9",2.716
"10",0.069
"11",0.033
"12",-0.163
"13",-0.14
"14",0
"15",0
"16",0
"17",0
"18",3.126
"19",0.169
"20",0
"21",0.152
"22",5.885
"23",6.399
"24",1.598
"25",0.17
"26",0.173
"27",-0.044
"28",0.068
"29",0.219
"30",0.325
"31",0
"32",0
"33",0
"34",0.243
"35",1.306
"36",3.339
"37",0.066
"38",0.093
"39",0.356
"40",-0.083
"41",6.325
"42",0.188
"43",2.325
"44",3.176
"45",0
"46",0
"47",0.049
"48",0.371
"49",0.312
"50",0.068
"51",1.136
"52",0
"53",0.316
"54",0.376
