"","weight"
"1",1.51063695171995
"2",2.18011467585609
"3",3.39235626078923
"4",0.472525131956479
"5",0.759684803046984
"6",0.90247216026649
"7",0.655866602401762
"8",0.404105184416587
"9",0.303296883935188
"10",3.12432728755894
"11",1.16623325285914
"12",3.20311161218328
"13",0.803009962627125
"14",1.44752754726869
"15",0.224724275058786
"16",1.68283570239338
"17",1.57765648990452
"18",2.90796561157251
"19",2.09006315696207
"20",0.766165125648677
"21",3.96874489002121
"22",1.91351090990759
"23",1.8337393489512
"24",3.99426150893742
"25",4.03159385374711
"26",1.52528816954168
"27",1.88079796901083
"28",1.1754245191376
"29",0.733523005746256
"30",3.37931664686332
"31",0.615068288808287
"32",0.850896586033188
"33",0.341970758818826
"34",0.802122185022769
"35",2.31007705501537
"36",3.42498598538312
"37",1.58309317478447
"38",1.19335702947502
"39",1.12495733276297
"40",2.51640000841165
"41",0.341063044143552
"42",2.05201949354946
"43",3.35938149068364
"44",0.8365978725671
