"","x"
"1",9.252
"2",5.183
"3",5.631
"4",6.263
"5",7.444
"6",3.423
"7",0.077
"8",7.347
"9",7.143
"10",2.716
"11",7.236
"12",8.888
"13",6.569
"14",8.627
"15",7.015
"16",3.126
"17",0.152
"18",6.438
"19",5.885
"20",6.681
"21",6.399
"22",7.962
"23",1.598
"24",9.27
"25",8.719
"26",8.178
"27",5.196
"28",1.306
"29",3.339
"30",3.151
"31",0.356
"32",-0.083
"33",6.325
"34",6.627
"35",2.325
"36",4.679
"37",5.218
"38",3.176
"39",2.846
"40",0.371
"41",6.812
"42",6.846
"43",0.316
"44",5.468
"45",7.158
"46",6.806
"47",6.672
