"","x"
"1",9.252
"2",5.864
"3",5.183
"4",5.803
"5",9.641
"6",5.631
"7",6.263
"8",4.418
"9",5.802
"10",0
"11",3.568
"12",7.444
"13",7.039
"14",3.423
"15",0.118
"16",0.077
"17",7.347
"18",7.143
"19",2.716
"20",0.033
"21",7.236
"22",0
"23",8.888
"24",6.569
"25",8.766
"26",8.627
"27",7.015
"28",3.126
"29",0.152
"30",9.862
"31",6.438
"32",9.037
"33",5.885
"34",6.681
"35",6.399
"36",7.962
"37",7.566
"38",1.598
"39",-0.044
"40",0
"41",7.878
"42",7.239
"43",8.719
"44",8.178
"45",5.196
"46",1.306
"47",3.339
"48",3.151
"49",6.325
"50",6.627
"51",2.325
"52",4.679
"53",5.218
"54",3.176
"55",0.371
"56",6.812
"57",6.846
"58",5.468
"59",7.158
"60",6.806
