"","V1","V2"
"1",1,2
"2",1,3
"3",1,7
"4",1,8
"5",2,4
"6",2,8
"7",3,7
"8",5,8
"9",5,25
"10",5,32
"11",6,9
"12",7,15
"13",8,14
"14",9,16
"15",9,19
"16",10,17
"17",10,20
"18",11,15
"19",12,27
"20",12,30
"21",13,24
"22",13,25
"23",14,15
"24",14,17
"25",14,22
"26",15,21
"27",15,45
"28",16,19
"29",16,26
"30",16,28
"31",16,30
"32",17,20
"33",18,20
"34",18,23
"35",19,29
"36",19,31
"37",20,34
"38",22,32
"39",22,35
"40",22,36
"41",23,32
"42",23,33
"43",24,38
"44",25,28
"45",25,38
"46",26,32
"47",26,33
"48",27,33
"49",27,39
"50",28,29
"51",30,40
"52",32,44
"53",32,51
"54",33,56
"55",35,43
"56",35,45
"57",35,46
"58",36,46
"59",36,47
"60",37,47
"61",38,41
"62",39,48
"63",42,43
"64",43,52
"65",44,46
"66",44,51
"67",45,52
"68",46,54
"69",47,55
"70",48,50
"71",48,56
"72",49,57
"73",51,56
"74",51,60
"75",52,53
"76",53,54
"77",53,55
"78",54,58
"79",55,58
"80",55,59
"81",57,60
"82",59,60
