"","x"
"1",9.828
"2",9.423
"3",9.897
"4",9.727
"5",10.757
"6",8.75
"7",10.397
"8",6.581
"9",10.518
"10",10.375
"11",8.629
"12",11.076
"13",10.591
"14",11.956
"15",9.407
"16",11.547
"17",10.989
"18",10.669
"19",8.102
"20",10.172
"21",9.289
"22",7.612
"23",9.465
"24",8.783
"25",10.731
"26",8.006
"27",5.612
"28",6.511
"29",3.253
"30",5.291
"31",2.467
"32",9.763
"33",8.941
"34",8.496
"35",8.654
"36",7.776
"37",8.847
"38",8.961
"39",7.7
"40",9.064
"41",7.053
"42",9.023
"43",7.88
"44",7.65
"45",9.329
"46",8.208
"47",5.132
"48",9.11
"49",9.691
