"","x"
"1",9.828
"2",9.423
"3",9.727
"4",10.757
"5",8.75
"6",10.397
"7",6.581
"8",10.375
"9",8.629
"10",11.076
"11",0.624
"12",11.956
"13",9.407
"14",11.547
"15",10.989
"16",7.811
"17",10.669
"18",8.102
"19",10.172
"20",1.402
"21",9.289
"22",7.612
"23",1.016
"24",9.465
"25",8.783
"26",10.731
"27",8.006
"28",5.612
"29",6.511
"30",3.253
"31",0.292
"32",2.876
"33",0.34
"34",5.291
"35",2.467
"36",9.763
"37",8.496
"38",8.654
"39",7.776
"40",7.565
"41",7.337
"42",8.961
"43",9.064
"44",7.053
"45",9.023
"46",7.88
"47",7.65
"48",7.838
"49",9.329
"50",0.313
"51",7.495
"52",5.132
"53",9.11
"54",8.849
"55",7.923
"56",7.763
"57",3.737
"58",8.172
"59",0.279
"60",7.521
"61",7.1
"62",4.289
