"","weight"
"1",1.7535737796134
"2",2.01432470084761
"3",1.20436705382836
"4",2.29429313731305
"5",1.44061827036225
"6",1.13534840497592
"7",1.20365318912013
"8",4.57473554210958
"9",1.9311035705001
"10",2.51110035664001
"11",3.70362039099023
"12",2.43018538408431
"13",2.08047494577113
"14",1.75321703737535
"15",2.11615216838688
"16",3.31978749307978
"17",3.27918648456452
"18",2.00259931082596
"19",1.91390804320053
"20",2.08190873943676
"21",2.71506905979483
"22",2.50349375871604
"23",1.39229630453994
"24",2.27006629885698
"25",2.39282343660337
"26",3.89094602873642
"27",3.71426722248563
"28",4.61848340887618
"29",2.25261825455065
"30",0.861116136216175
"31",4.24378239366877
"32",2.98874709572279
