"","weight"
"1",1.50308649127225
"2",1.41209064864019
"3",3.06207919557256
"4",0.675722576178114
"5",3.39605197240296
"6",2.19073868810696
"7",1.71204439208888
"8",1.95586298091879
"9",2.14981022424276
"10",1.56749111667275
"11",1.81620483414683
"12",0.69806088535118
"13",1.74292857026451
"14",1.89301452739992
"15",1.34979405830108
"16",1.01881352554333
"17",3.96806552366112
"18",1.95806051968944
"19",2.40049182443613
"20",1.72032584087869
"21",2.00062890096518
"22",2.36157341619754
"23",2.79554449064033
"24",1.86166296596163
"25",2.82733107360216
"26",1.14595985976873
"27",1.65386093747264
"28",1.20990743469556
"29",0.595336039595894
"30",0.847464453672054
"31",2.62061519490426
"32",1.32374506623073
"33",1.08616803485461
"34",1.8369379413762
"35",1.74356072437598
"36",1.79277466506079
"37",1.82561469113767
"38",1.18884649978715
"39",3.17159959669527
"40",1.76175594237698
"41",1.89048274259666
"42",1.68275399274689
"43",1.32408609995452
"44",3.29111850290518
"45",3.19333195885939
"46",1.23220168780231
"47",1.91454145932035
"48",6.13291292934719
"49",4.16258201094149
"50",1.85868232839703
"51",1.62226508293499
