"","V1","V2"
"1",1,5
"2",2,7
"3",3,8
"4",4,8
"5",1,9
"6",6,9
"7",6,10
"8",9,10
"9",3,12
"10",7,12
"11",4,13
"12",8,13
"13",5,14
"14",10,14
"15",11,14
"16",6,15
"17",7,16
"18",12,18
"19",13,18
"20",15,19
"21",17,19
"22",10,20
"23",16,20
"24",11,21
"25",16,21
"26",20,21
"27",12,22
"28",16,22
"29",18,22
"30",19,23
"31",20,23
"32",20,24
"33",21,25
"34",22,26
"35",25,26
"36",19,27
"37",23,27
"38",24,27
"39",12,28
"40",17,28
"41",23,29
"42",27,29
"43",24,30
"44",27,30
"45",22,31
"46",24,31
"47",30,31
"48",28,32
"49",32,33
"50",27,35
"51",29,35
"52",25,36
"53",26,36
"54",31,36
"55",28,37
"56",30,37
"57",18,38
"58",28,38
"59",33,38
"60",29,39
"61",25,40
"62",34,40
"63",31,41
"64",37,41
"65",38,42
"66",41,42
"67",36,43
"68",40,43
"69",41,44
"70",42,44
