"","weight"
"1",1.50308649127225
"2",1.41209064864019
"3",1.96473916852184
"4",0.7023531876082
"5",1.34201341259677
"6",0.962548700873535
"7",1.37013597829647
"8",1.60440019930944
"9",0.593632883242849
"10",1.14595985976873
"11",1.65386093747264
"12",1.20990743469556
"13",0.73375745246275
"14",1.32374506623073
"15",1.08616803485461
"16",1.8369379413762
"17",1.74356072437598
"18",1.79277466506079
"19",1.03947101951118
"20",1.82561469113767
"21",1.18884649978715
"22",1.68275399274689
"23",1.32408609995452
"24",4.00934446037974
"25",6.13291292934719
"26",0.912101419349317
"27",0.912140340023855
"28",1.18072011924653
"29",5.28142611047855
