"","x"
"1",15.719
"2",13.501
"3",14.151
"4",14.31
"5",9.95
"6",10.966
"7",13.562
"8",11.352
"9",14.884
"10",10.224
"11",13.36
"12",8.852
"13",16.051
"14",14.11
"15",10.074
"16",9.853
"17",8.74
"18",14.909
"19",12.128
"20",15.724
"21",12.73
"22",11.34
"23",15.487
"24",9.172
"25",12.833
"26",16.047
"27",15.095
"28",15.489
"29",14.353
"30",12.317
"31",11.608
"32",12.724
"33",13.518
"34",15.328
"35",16.353
"36",15.397
"37",13.368
"38",13.909
"39",11.746
"40",14.988
"41",11.655
"42",14.561
"43",13.419
"44",13.466
"45",12.224
"46",12.801
"47",13.198
"48",14.336
"49",13.999
"50",11.999
"51",11.951
"52",12.194
"53",14.449
"54",13.812
"55",13.462
"56",14.858
"57",12.196
"58",13.587
"59",14.163
"60",15.103
"61",15.033
