"","x"
"1",10.966
"2",13.562
"3",12.613
"4",10.761
"5",14.884
"6",10.224
"7",14.667
"8",13.36
"9",14.759
"10",14.11
"11",10.074
"12",9.853
"13",14.153
"14",11.857
"15",8.74
"16",14.909
"17",12.128
"18",13.841
"19",12.73
"20",11.34
"21",15.487
"22",12.833
"23",16.047
"24",15.095
"25",14.353
"26",12.317
"27",11.608
"28",12.724
"29",13.518
"30",15.328
"31",13.368
"32",13.909
"33",11.746
"34",11.655
"35",13.419
"36",12.224
"37",14.336
"38",11.999
"39",11.951
"40",13.812
"41",13.462
"42",12.196
"43",13.587
"44",14.163
"45",13.962
