"","x"
"1",10.966
"2",13.562
"3",14.884
"4",10.224
"5",14.667
"6",13.36
"7",14.729
"8",14.759
"9",14.11
"10",10.074
"11",9.853
"12",14.909
"13",12.128
"14",15.487
"15",16.047
"16",15.095
"17",14.353
"18",15.547
"19",16.13
"20",12.317
"21",11.608
"22",12.724
"23",13.518
"24",15.328
"25",16.267
"26",15.397
"27",16.641
"28",13.368
"29",13.909
"30",11.746
"31",16.806
"32",15.989
"33",11.655
"34",14.561
"35",16.232
"36",14.503
"37",13.419
"38",12.224
"39",15.549
"40",15.994
"41",14.336
"42",13.999
"43",11.999
"44",11.951
"45",14.449
"46",13.812
"47",13.462
"48",14.858
"49",14.29
"50",12.196
"51",15.574
"52",13.587
"53",14.163
"54",13.962
"55",15.103
