"","x"
"1",10.966
"2",13.562
"3",14.884
"4",10.224
"5",13.36
"6",15.808
"7",14.962
"8",15.184
"9",10.074
"10",9.853
"11",16.09
"12",15.017
"13",15.837
"14",12.128
"15",15.724
"16",15.487
"17",16.047
"18",15.995
"19",15.657
"20",16.391
"21",15.095
"22",15.489
"23",14.353
"24",12.317
"25",11.608
"26",12.724
"27",13.518
"28",16.498
"29",15.328
"30",15.821
"31",16.267
"32",16.353
"33",13.909
"34",11.746
"35",15.989
"36",14.988
"37",14.503
"38",13.419
"39",12.224
"40",14.336
"41",13.999
"42",11.999
"43",11.951
"44",13.812
"45",13.462
"46",12.196
"47",15.033
