"","x"
"1",15.571
"2",15.787
"3",15.719
"4",13.501
"5",14.151
"6",14.31
"7",9.95
"8",10.966
"9",11.738
"10",15.855
"11",15.686
"12",15.667
"13",13.702
"14",13.562
"15",14.405
"16",7.176
"17",7.949
"18",15.266
"19",14.884
"20",10.224
"21",14.809
"22",15.446
"23",13.36
"24",8.852
"25",16.051
"26",15.933
"27",15.951
"28",10.074
"29",9.853
"30",16.058
"31",15.866
"32",12.128
"33",16.252
"34",15.487
"35",9.172
"36",16.047
"37",15.095
"38",14.353
"39",12.317
"40",11.608
"41",12.724
"42",13.518
"43",15.328
"44",13.909
"45",11.746
"46",13.419
"47",12.224
"48",14.336
"49",11.999
"50",11.951
"51",13.812
"52",13.462
"53",12.196
