"","x"
"1",4.003
"2",1.154
"3",1.15
"4",9.108
"5",1.307
"6",1.346
"7",1.09
"8",0.025
"9",0.066
"10",6.26
"11",5.169
"12",7.746
"13",1.101
"14",1.666
"15",1.42
"16",1.274
"17",0.228
"18",0.286
"19",0
"20",8.065
"21",8.257
"22",5.854
"23",2.82
"24",0.158
"25",0.059
"26",0
"27",4.466
"28",-0.08
"29",0.268
"30",-0.091
"31",10.37
"32",7.809
"33",1.36
"34",0
"35",1.601
"36",5.984
"37",1.179
"38",6.878
"39",0.296
"40",9.011
"41",1.134
"42",4.398
"43",1.745
"44",1.248
"45",9.7
"46",6.827
"47",7.119
"48",0.344
"49",1.704
"50",1.657
"51",1.616
"52",1.256
