"","x"
"1",16.375
"2",13.802
"3",12.418
"4",14.225
"5",14.162
"6",13.2
"7",11.891
"8",14.17
"9",14.333
"10",14.082
"11",13.726
"12",12.751
"13",12.191
"14",11.473
"15",17.122
"16",14.864
"17",14.449
"18",14.415
"19",11.896
"20",14.51
"21",11.86
"22",14.296
"23",13.825
"24",13.205
"25",12.422
"26",11.603
"27",13.769
"28",11.189
"29",12.107
"30",13.087
"31",14.81
"32",10.957
"33",11.851
"34",11.532
"35",14.863
"36",10.478
"37",11.67
"38",11.846
"39",8.321
"40",17.916
"41",15.227
"42",13.898
"43",12.107
"44",15.655
"45",12.033
"46",12.781
"47",12.738
"48",12.104
"49",12.872
