"","weight"
"1",0.974895378938418
"2",1.59795994956398
"3",0.85261714742474
"4",1.54068978073141
"5",0.601282795252325
"6",1.75212128581766
"7",0.851897294593374
"8",0.394523763704299
"9",3.15637909657381
"10",0.843992890362163
"11",0.674937774837905
"12",3.06040536518784
"13",1.27702349238325
"14",2.26765980662093
"15",3.40518956883011
"16",0.631117263102641
"17",1.48061642563291
"18",2.63878021067309
"19",0.855731266373734
"20",0.594915119902193
"21",0.730353339189968
"22",0.837093185307357
"23",2.16342899138217
"24",1.31704214064745
"25",2.05540288006166
"26",0.574913037196932
"27",1.91820462923052
"28",1.91068076833753
"29",3.02738434944834
"30",1.34548169808854
