"","x"
"1",4.777
"2",12.345
"3",16.64
"4",20.997
"5",21.117
"6",11.056
"7",16.541
"8",18.518
"9",16.516
"10",10.993
"11",2.893
"12",13.936
"13",16.355
"14",19.695
"15",10.513
"16",19.196
"17",15.364
"18",6.142
"19",16.535
"20",18.527
"21",14.368
"22",19.58
"23",16.741
"24",17.481
"25",6.224
"26",7.945
"27",18.817
"28",18.033
"29",7.489
"30",6.44
"31",5.602
"32",19.052
"33",10.812
"34",14.188
"35",16.729
"36",19.153
"37",18.255
"38",17.275
"39",11.902
"40",19.302
"41",15.766
"42",20.759
"43",19.843
"44",19.321
"45",21.443
"46",16.862
"47",17.257
