"","V1","V2"
"1",1,2
"2",1,7
"3",2,6
"4",2,7
"5",3,4
"6",4,9
"7",4,10
"8",4,15
"9",5,9
"10",5,16
"11",6,10
"12",7,11
"13",7,12
"14",8,16
"15",8,21
"16",9,15
"17",9,19
"18",10,14
"19",11,13
"20",11,14
"21",13,17
"22",14,17
"23",14,18
"24",15,19
"25",16,20
"26",16,21
"27",17,25
"28",17,30
"29",18,19
"30",18,23
"31",18,25
"32",19,20
"33",19,23
"34",20,22
"35",21,22
"36",21,34
"37",22,26
"38",23,27
"39",23,28
"40",23,32
"41",24,27
"42",25,28
"43",25,31
"44",26,33
"45",27,32
"46",27,33
"47",28,31
"48",28,32
"49",29,30
"50",30,35
"51",31,35
"52",32,36
"53",32,37
"54",33,34
"55",33,37
