"","weight"
"1",1.15422051613833
"2",0.746686680941297
"3",1.04389894096645
"4",0.491793655823995
"5",0.889719056950565
"6",0.561427644737822
"7",1.5913393732457
"8",0.454726291247351
"9",0.757957782968774
"10",1.04505550090459
"11",1.51879590477054
"12",1.01738340835717
"13",2.17149731753583
"14",1.06313169437363
"15",1.38376544242879
"16",1.41032053047124
"17",1.3209526860006
"18",0.610658661232834
"19",0.878194170086983
"20",0.833012004838009
"21",0.861152716060566
"22",0.179780421937187
"23",0.568771483097812
"24",0.280658154758682
"25",1.21650482929026
"26",1.0668037310491
"27",0.954589440624261
"28",3.94334578752694
"29",1.20478122501891
