"","weight"
"1",0.393991116683509
"2",1.35685260796927
"3",0.572080413685407
"4",1.35135635566076
"5",1.24229626069557
"6",0.680147043045228
"7",1.14352729755677
"8",0.822107657369047
"9",0.421261201687083
"10",0.603593405955427
"11",0.975050768026519
"12",0.69325320026675
"13",1.01452254822714
"14",0.755793623035543
"15",0.575768182782234
"16",0.845576726341652
"17",0.843800924638256
"18",1.06647128450665
"19",0.721803296914033
"20",0.869540108126729
"21",1.14586212097378
"22",1.33487864624831
"23",1.78328348822247
"24",1.89136907573816
"25",1.76300879240151
"26",1.5707962947994
"27",1.4109929129674
"28",0.866833317192683
"29",1.27141653293085
