"","x"
"1",11.841
"2",11.243
"3",7.588
"4",6.835
"5",10.971
"6",6.221
"7",10.389
"8",6.895
"9",8.36
"10",6.354
"11",9.758
"12",7.051
"13",9.354
"14",7.792
"15",6.73
"16",8.451
"17",6.624
"18",9.613
"19",6.564
"20",8.412
"21",10.413
"22",10.58
"23",8.495
"24",10.722
"25",10.64
"26",11.005
"27",10.509
"28",11.256
"29",11.178
"30",11.827
"31",10.677
"32",11.11
"33",11.958
"34",6.334
"35",10.683
"36",10.038
"37",9.686
"38",11.98
"39",10.827
"40",11.447
"41",5.83
"42",11.284
"43",10.689
"44",8.759
"45",10.337
"46",11.079
"47",7.538
"48",8.263
"49",10.596
"50",7.61
"51",9.049
"52",4.687
