"","V1","V2"
"1",2,3
"2",1,5
"3",2,5
"4",3,8
"5",4,9
"6",5,10
"7",6,11
"8",7,11
"9",8,12
"10",2,13
"11",9,13
"12",10,14
"13",9,15
"14",10,17
"15",11,17
"16",15,18
"17",16,19
"18",18,19
"19",14,20
"20",12,21
"21",12,22
"22",13,22
"23",14,22
"24",20,22
"25",17,23
"26",19,24
"27",20,24
"28",23,25
"29",13,26
"30",21,26
"31",26,27
"32",9,28
"33",27,28
"34",13,29
"35",19,29
"36",28,29
"37",22,30
"38",29,31
"39",24,32
"40",30,32
"41",29,33
"42",30,33
"43",32,33
"44",33,34
"45",32,35
"46",33,35
"47",32,36
