"","x"
"1",12.694
"2",13.071
"3",10.005
"4",13.825
"5",10.888
"6",14.549
"7",13.92
"8",13.247
"9",10.662
"10",10.022
"11",12.25
"12",12.073
"13",12.68
"14",14.267
"15",11.716
"16",11.251
"17",9.984
"18",13.892
"19",12.626
"20",12.464
"21",9.018
"22",8.891
"23",11.626
"24",11.653
"25",12.401
"26",13.597
"27",13.151
"28",12.505
"29",10.21
"30",10.274
"31",11.569
"32",13.662
"33",9.921
"34",12.571
"35",13.494
"36",13.953
"37",11.742
"38",12.939
"39",10.807
"40",10.961
"41",12.813
"42",13.706
"43",13.412
"44",10.433
"45",11.841
"46",12.872
"47",11.966
