"","x"
"1",9.3
"2",8.605
"3",8.444
"4",6.309
"5",9.423
"6",8.985
"7",8.816
"8",8.944
"9",9.942
"10",10.527
"11",10.146
"12",9.237
"13",10.282
"14",10.564
"15",3.428
"16",10.156
"17",10.068
"18",9.465
"19",10.978
"20",10.087
"21",8.866
"22",10.938
"23",10.112
"24",0.635
"25",3.678
"26",10.231
"27",10.584
"28",9.804
"29",10.143
"30",10.302
"31",10.817
"32",10.553
"33",9.995
"34",11.816
"35",10.445
"36",10.554
"37",4.621
"38",10.659
"39",11.537
"40",11.813
"41",11.748
"42",11.012
"43",4.079
"44",11.623
"45",1.837
