"","V1","V2"
"1",1,2
"2",2,3
"3",2,4
"4",1,5
"5",1,6
"6",4,8
"7",4,9
"8",5,9
"9",5,10
"10",6,11
"11",5,12
"12",7,13
"13",12,13
"14",11,14
"15",7,15
"16",6,16
"17",10,16
"18",9,17
"19",8,18
"20",12,19
"21",15,19
"22",11,21
"23",16,21
"24",10,22
"25",17,22
"26",17,23
"27",18,23
"28",23,24
"29",22,25
"30",21,26
"31",22,26
"32",20,27
"33",21,27
"34",13,28
"35",19,28
"36",25,29
"37",25,30
"38",26,30
"39",28,30
"40",26,31
"41",27,32
"42",31,32
"43",19,33
"44",28,33
"45",30,34
"46",19,35
"47",24,36
"48",29,36
"49",31,37
"50",34,37
"51",29,38
"52",34,38
