"","V1","V2"
"1",1,2
"2",2,3
"3",2,4
"4",1,7
"5",2,7
"6",3,8
"7",7,9
"8",4,10
"9",6,12
"10",6,13
"11",5,14
"12",9,14
"13",10,15
"14",8,16
"15",10,16
"16",9,17
"17",16,17
"18",8,18
"19",9,19
"20",12,19
"21",14,19
"22",12,20
"23",13,20
"24",19,20
"25",16,21
"26",17,22
"27",14,23
"28",20,24
"29",11,25
"30",23,25
"31",19,26
"32",22,26
"33",23,26
"34",21,27
"35",22,27
"36",18,28
"37",28,29
"38",27,30
"39",28,30
"40",22,31
"41",26,31
"42",23,32
"43",24,32
"44",26,32
"45",24,33
"46",25,33
"47",33,34
"48",26,35
"49",31,35
"50",32,35
"51",30,36
"52",28,37
"53",29,37
"54",35,38
"55",36,39
"56",32,40
"57",34,40
"58",38,40
"59",38,41
"60",38,42
"61",40,42
"62",40,43
