"","V1","V2"
"1",1,2
"2",2,4
"3",1,5
"4",2,6
"5",3,7
"6",5,8
"7",5,9
"8",7,9
"9",7,10
"10",9,10
"11",9,11
"12",1,12
"13",2,12
"14",4,13
"15",12,15
"16",6,16
"17",11,17
"18",11,18
"19",10,19
"20",10,20
"21",18,20
"22",8,21
"23",15,21
"24",10,22
"25",14,22
"26",13,23
"27",16,23
"28",15,24
"29",23,24
"30",15,25
"31",19,25
"32",21,25
"33",19,26
"34",20,26
"35",25,26
"36",23,27
"37",24,28
"38",21,29
"39",26,30
"40",17,31
"41",29,31
"42",25,32
"43",28,32
"44",29,32
"45",27,33
"46",28,33
"47",33,34
"48",28,35
"49",32,35
"50",29,36
"51",30,36
"52",32,36
"53",30,37
"54",31,37
"55",22,38
"56",37,39
"57",32,40
"58",35,40
"59",36,40
"60",40,41
"61",36,42
"62",39,42
"63",41,42
"64",41,43
"65",41,44
"66",42,44
"67",42,45
