"","x"
"1",18.787
"2",18.228
"3",15.732
"4",15.06
"5",14.208
"6",15.493
"7",17.074
"8",16.135
"9",15.766
"10",11.923
"11",12.206
"12",14.442
"13",15.058
"14",15.238
"15",12.218
"16",16.294
"17",12.499
"18",15.157
"19",12.061
"20",13.724
"21",14.746
"22",14.78
"23",12.895
"24",11.704
"25",17.295
"26",16.122
"27",13.049
"28",16.724
"29",17.119
"30",15.575
"31",12.819
"32",17.018
"33",17.649
"34",12.898
"35",8.6
"36",18.432
"37",17.837
"38",14.361
"39",16.621
"40",16.081
"41",13.365
"42",17.623
"43",16.883
"44",14.615
"45",17.981
"46",17.589
"47",15.857
"48",13.557
