"","x"
"1",15.756
"2",13.024
"3",9.436
"4",13.206
"5",17.649
"6",15.718
"7",13.044
"8",16.1
"9",15.779
"10",16.111
"11",14.892
"12",15.124
"13",15.06
"14",12.43
"15",14.208
"16",12.083
"17",15.493
"18",15.766
"19",11.923
"20",12.206
"21",14.442
"22",15.058
"23",15.238
"24",12.218
"25",12.499
"26",15.157
"27",12.061
"28",14.746
"29",14.78
"30",12.895
"31",11.704
"32",12.194
"33",11.319
"34",13.049
"35",15.575
"36",12.819
"37",9.002
"38",11.974
"39",12.898
"40",8.6
"41",14.361
"42",13.365
"43",10.954
