"","V1","V2"
"1",1,3
"2",1,5
"3",2,5
"4",2,13
"5",3,7
"6",4,16
"7",5,8
"8",5,10
"9",6,9
"10",7,10
"11",8,30
"12",9,10
"13",9,13
"14",9,20
"15",9,22
"16",10,13
"17",10,14
"18",11,15
"19",12,15
"20",12,16
"21",13,22
"22",14,19
"23",14,22
"24",15,18
"25",16,21
"26",17,25
"27",18,24
"28",19,23
"29",19,24
"30",20,28
"31",21,24
"32",22,28
"33",22,29
"34",23,29
"35",23,33
"36",24,26
"37",24,31
"38",25,26
"39",25,32
"40",26,30
"41",26,39
"42",27,30
"43",27,32
"44",28,34
"45",29,33
"46",29,35
"47",30,41
"48",31,44
"49",32,39
"50",33,36
"51",33,40
"52",34,35
"53",34,38
"54",35,40
"55",35,42
"56",36,39
"57",37,39
"58",37,41
"59",38,40
"60",39,43
"61",43,44
