"","x"
"1",13.022
"2",13.051
"3",14.808
"4",12.576
"5",12.689
"6",11.876
"7",14.417
"8",16.632
"9",15.809
"10",11.605
"11",14.915
"12",16.3
"13",14.367
"14",11.371
"15",14.887
"16",14.534
"17",9.577
"18",9.29
"19",14.255
"20",15.211
"21",14.602
"22",14.302
"23",12.132
"24",12.74
"25",10.413
"26",9.755
"27",15.103
"28",11.392
"29",14.543
"30",10.794
"31",10.383
"32",14.824
"33",10.221
"34",7.39
"35",14.421
"36",10.482
"37",7.204
"38",12.109
"39",15.365
"40",10.962
"41",7.775
"42",13.385
"43",11.004
"44",12.059
"45",14.924
