"","V1","V2"
"1",1,3
"2",2,4
"3",2,5
"4",3,5
"5",3,12
"6",4,6
"7",5,7
"8",5,9
"9",6,9
"10",7,27
"11",8,9
"12",8,12
"13",9,12
"14",9,13
"15",10,16
"16",11,37
"17",13,18
"18",14,17
"19",15,20
"20",16,23
"21",16,25
"22",17,22
"23",18,21
"24",18,22
"25",19,26
"26",20,22
"27",21,31
"28",22,24
"29",22,28
"30",23,24
"31",23,29
"32",24,27
"33",24,39
"34",25,30
"35",26,27
"36",26,29
"37",26,32
"38",27,40
"39",28,46
"40",29,30
"41",29,32
"42",29,39
"43",30,33
"44",31,35
"45",32,36
"46",32,37
"47",32,41
"48",33,38
"49",34,43
"50",35,39
"51",36,39
"52",36,40
"53",37,42
"54",38,41
"55",39,45
"56",40,44
"57",41,42
"58",43,44
"59",45,46
