"","x"
"1",9.825
"2",8.785
"3",9.146
"4",5.902
"5",2.657
"6",2.973
"7",1.267
"8",6.469
"9",7.661
"10",5.84
"11",1.411
"12",2.596
"13",2.805
"14",0.815
"15",3.134
"16",5.826
"17",6.699
"18",6.265
"19",0.957
"20",0.346
"21",0.316
"22",2.801
"23",7.679
"24",8.458
"25",6.884
"26",6.037
"27",7.205
"28",0.776
"29",8.526
"30",6.639
"31",7.408
"32",7.692
"33",6.344
"34",9.041
"35",7.409
"36",5.193
"37",3.921
"38",8.087
"39",7.293
"40",7.909
"41",7.383
"42",8.762
"43",9.535
"44",9.477
"45",8.657
"46",4.029
"47",5.091
"48",5.241
