"","V1","V2"
"1",1,4
"2",2,15
"3",3,11
"4",3,13
"5",4,10
"6",4,11
"7",4,14
"8",5,12
"9",5,14
"10",6,9
"11",7,15
"12",8,13
"13",8,14
"14",8,15
"15",8,16
"16",9,12
"17",9,18
"18",10,25
"19",10,31
"20",12,24
"21",13,19
"22",14,16
"23",15,21
"24",16,24
"25",17,19
"26",17,25
"27",18,23
"28",18,24
"29",19,39
"30",20,22
"31",20,23
"32",20,28
"33",22,27
"34",22,28
"35",23,29
"36",23,30
"37",24,26
"38",24,30
"39",24,31
"40",25,32
"41",27,29
"42",28,29
"43",29,35
"44",30,33
"45",30,35
"46",31,32
"47",32,37
"48",33,35
"49",34,35
"50",34,36
"51",34,39
"52",37,38
"53",38,39
