"","x"
"1",21.167
"2",22.368
"3",21.243
"4",19.489
"5",17.053
"6",21.785
"7",23.023
"8",22.039
"9",22.893
"10",23.062
"11",17.599
"12",23.156
"13",21.251
"14",22.907
"15",19.877
"16",22.077
"17",21.948
"18",22.742
"19",20.499
"20",18.876
"21",22.115
"22",17.658
"23",21.856
"24",20.052
"25",20.835
"26",22.885
"27",20.108
"28",22.529
"29",20.367
"30",19.553
"31",18.632
"32",20.621
"33",19.714
"34",23.426
"35",20.716
"36",21.389
"37",17.542
"38",23.173
"39",22.702
"40",22.676
"41",22.424
"42",20.183
"43",17.205
"44",21.54
"45",19.097
"46",22.274
"47",22.34
"48",18.435
