"","x"
"1",21.243
"2",18.282
"3",17.227
"4",19.489
"5",17.053
"6",20.112
"7",17.599
"8",21.251
"9",22.907
"10",19.877
"11",14.362
"12",22.779
"13",19.95
"14",22.077
"15",21.948
"16",22.742
"17",20.499
"18",18.876
"19",22.115
"20",17.658
"21",17.678
"22",21.856
"23",20.052
"24",21.885
"25",20.835
"26",20.108
"27",22.529
"28",20.367
"29",17.66
"30",19.553
"31",18.632
"32",20.621
"33",19.714
"34",20.716
"35",21.444
"36",21.389
"37",17.542
"38",22.702
"39",22.424
"40",19.529
"41",20.183
"42",17.205
"43",21.54
"44",19.097
"45",22.274
"46",22.34
"47",18.435
"48",18.734
