"","x"
"1",16.611
"2",18.853
"3",17.562
"4",17.471
"5",15.671
"6",18.871
"7",18.205
"8",1.267
"9",16.654
"10",19.672
"11",16.516
"12",18.426
"13",18.519
"14",14.244
"15",17.02
"16",17.357
"17",18.999
"18",16.052
"19",17.982
"20",17.503
"21",17.159
"22",12.138
"23",18.607
"24",17.966
"25",17.077
"26",18.822
"27",18.879
"28",15.79
"29",16.741
"30",11.412
"31",13.389
"32",15.212
"33",18.021
"34",18.325
"35",16.851
"36",18.683
"37",18.06
"38",13.675
"39",17.474
"40",16.227
"41",17.682
"42",14.67
"43",19.26
