"","x"
"1",13.077
"2",22.047
"3",23.037
"4",17.502
"5",19.612
"6",17.842
"7",19.726
"8",19.555
"9",21.997
"10",22.47
"11",20.763
"12",21.899
"13",22.448
"14",21.749
"15",20.875
"16",22.278
"17",21.732
"18",20.22
"19",21.63
"20",21.167
"21",20.917
"22",21.456
"23",22.057
"24",20.118
"25",21.059
"26",17.257
"27",21.096
"28",21.327
"29",21.326
"30",20.33
"31",18.438
"32",18.189
"33",20.574
"34",20.728
"35",17
"36",20.596
"37",20.419
"38",22.145
"39",21.792
"40",22.396
"41",20.598
"42",20.379
"43",21.421
"44",14.662
"45",21.98
"46",16.357
"47",22.172
"48",20.154
