"","x"
"1",21.327
"2",17.502
"3",19.612
"4",19.555
"5",21.997
"6",22.47
"7",20.763
"8",21.899
"9",20.875
"10",20.988
"11",21.587
"12",22.278
"13",21.732
"14",20.22
"15",21.63
"16",21.167
"17",20.917
"18",21.456
"19",20.118
"20",21.059
"21",17.257
"22",21.096
"23",21.327
"24",21.326
"25",20.33
"26",18.438
"27",20.596
"28",20.419
"29",22.145
"30",21.792
"31",22.396
"32",20.598
"33",20.379
"34",21.421
"35",22.264
"36",21.98
"37",22.553
"38",22.314
"39",21.448
"40",21.151
"41",16.357
"42",22.172
"43",20.154
