"","x"
"1",13.077
"2",12.003
"3",14.202
"4",11.765
"5",21.327
"6",17.502
"7",19.504
"8",19.612
"9",17.842
"10",19.567
"11",19.726
"12",19.555
"13",21.997
"14",22.47
"15",20.763
"16",21.899
"17",17.061
"18",20.875
"19",22.278
"20",21.732
"21",20.22
"22",21.63
"23",21.167
"24",20.917
"25",20.118
"26",21.059
"27",17.257
"28",21.096
"29",21.327
"30",21.326
"31",20.33
"32",18.438
"33",16.767
"34",18.275
"35",19.848
"36",18.189
"37",20.574
"38",16.783
"39",17
"40",20.596
"41",20.419
"42",14.296
"43",21.792
"44",20.805
"45",20.598
"46",20.379
"47",14.662
"48",21.98
"49",18.159
"50",16.357
