"","x"
"1",4.714
"2",4.365
"3",4.539
"4",5.202
"5",4.827
"6",4.329
"7",4.146
"8",4.163
"9",6.649
"10",5.387
"11",4.25
"12",7.082
"13",5.765
"14",2.926
"15",2.064
"16",3.635
"17",5.726
"18",4.989
"19",7.343
"20",6.688
"21",7.211
"22",3.962
"23",5.842
"24",4.852
"25",5.236
"26",6.305
"27",7.461
"28",7.372
"29",7.205
"30",4.209
"31",4.361
"32",8.189
"33",6.875
"34",5.797
"35",7.772
"36",7.641
"37",7.157
"38",3.617
"39",5.139
"40",5.652
"41",7.609
"42",6.937
"43",6.734
"44",7.573
"45",6.533
"46",0.677
"47",7.204
"48",5.262
"49",5.871
"50",7.403
"51",6.986
"52",6.738
