"","V1","V2"
"1",1,3
"2",2,3
"3",3,5
"4",3,7
"5",4,9
"6",8,9
"7",6,10
"8",7,10
"9",7,11
"10",8,11
"11",8,12
"12",9,12
"13",11,12
"14",9,13
"15",7,15
"16",12,15
"17",10,16
"18",11,16
"19",15,17
"20",13,18
"21",16,18
"22",16,20
"23",17,21
"24",17,22
"25",21,22
"26",17,23
"27",14,25
"28",18,25
"29",19,26
"30",19,27
"31",20,27
"32",26,27
"33",22,28
"34",27,28
"35",21,29
"36",22,30
"37",23,30
"38",29,30
"39",23,31
"40",24,31
"41",15,32
"42",20,32
"43",22,32
"44",25,32
"45",24,33
"46",25,33
"47",30,34
"48",28,35
"49",29,35
"50",27,36
"51",34,37
"52",35,37
"53",31,38
"54",34,38
"55",35,39
"56",36,39
"57",38,40
