"","x"
"1",5.077
"2",4.962
"3",3.987
"4",4.082
"5",3.918
"6",3.695
"7",0.016
"8",-0.011
"9",5.618
"10",4.566
"11",4.355
"12",4.365
"13",4.025
"14",4.348
"15",0.054
"16",5.052
"17",4.4
"18",6.6
"19",5.027
"20",0
"21",4.248
"22",4.587
"23",4.878
"24",5.154
"25",4.714
"26",3.958
"27",3.762
"28",6.013
"29",4.539
"30",4.411
"31",5.202
"32",4.827
"33",4.329
"34",4.146
"35",6.649
"36",5.387
"37",4.25
"38",7.082
"39",5.765
"40",2.926
"41",5.726
"42",4.989
"43",7.343
"44",6.688
"45",7.211
"46",3.962
"47",4.209
