"","V1","V2"
"1",1,5
"2",1,7
"3",1,8
"4",2,3
"5",3,5
"6",3,9
"7",4,8
"8",5,6
"9",7,8
"10",7,9
"11",8,11
"12",8,16
"13",9,14
"14",9,21
"15",10,13
"16",10,19
"17",12,15
"18",12,18
"19",13,14
"20",13,19
"21",15,19
"22",17,22
"23",18,26
"24",19,20
"25",20,21
"26",20,31
"27",20,35
"28",21,23
"29",21,25
"30",22,27
"31",22,29
"32",23,25
"33",23,27
"34",23,30
"35",24,29
"36",24,34
"37",25,30
"38",25,32
"39",26,31
"40",26,33
"41",28,33
"42",28,34
"43",29,32
"44",30,36
"45",31,33
"46",31,37
"47",32,34
"48",32,41
"49",33,40
"50",35,36
"51",35,37
"52",35,40
"53",36,38
"54",37,39
"55",37,40
"56",38,43
"57",40,42
"58",40,44
"59",41,43
"60",41,44
