"","x"
"1",7.532
"2",6.581
"3",0.213
"4",8.629
"5",10.271
"6",0.388
"7",0.624
"8",0
"9",0.331
"10",0
"11",8.672
"12",7.811
"13",8.102
"14",10.172
"15",-0.118
"16",1.402
"17",0
"18",9.289
"19",7.612
"20",1.016
"21",-0.068
"22",0.711
"23",8.783
"24",8.006
"25",5.612
"26",6.511
"27",3.253
"28",0.292
"29",2.876
"30",1.317
"31",0.25
"32",0.34
"33",0.76
"34",5.291
"35",2.467
"36",8.654
"37",7.776
"38",7.337
"39",0.339
"40",0
"41",0.45
"42",0.349
"43",0.302
"44",0.247
"45",9.064
"46",7.053
"47",9.023
"48",7.88
"49",7.65
"50",0.313
"51",0.387
"52",0.254
"53",5.132
"54",7.923
"55",3.737
"56",0.163
"57",0.279
"58",7.1
"59",-0.001
"60",4.289
