"","x"
"1",7.532
"2",10.974
"3",9.828
"4",9.423
"5",9.897
"6",11.471
"7",9.727
"8",10.757
"9",8.75
"10",10.397
"11",6.581
"12",10.518
"13",11.547
"14",10.297
"15",10.375
"16",8.629
"17",11.227
"18",10.271
"19",11.076
"20",11.956
"21",9.407
"22",11.547
"23",10.989
"24",10.735
"25",8.672
"26",7.811
"27",10.669
"28",8.102
"29",10.172
"30",9.289
"31",7.612
"32",9.465
"33",8.783
"34",10.731
"35",8.006
"36",5.612
"37",9.585
"38",8.754
"39",6.511
"40",3.253
"41",2.876
"42",5.291
"43",9.224
"44",9.763
"45",8.496
"46",8.654
"47",7.776
"48",7.337
"49",9.064
"50",7.053
"51",9.023
"52",7.88
"53",7.65
"54",7.838
"55",5.132
"56",9.11
