"","x"
"1",7.532
"2",6.581
"3",0.459
"4",0.18
"5",0.624
"6",0.844
"7",0
"8",0
"9",0.331
"10",0
"11",7.811
"12",8.102
"13",1.402
"14",0
"15",7.612
"16",1.016
"17",-0.068
"18",0.711
"19",8.006
"20",5.612
"21",8.754
"22",6.511
"23",3.253
"24",0.292
"25",2.876
"26",1.317
"27",0.25
"28",0.34
"29",0.76
"30",0.504
"31",5.291
"32",2.467
"33",8.654
"34",7.776
"35",7.337
"36",0.339
"37",0
"38",0.45
"39",0.349
"40",0.302
"41",0.023
"42",0.216
"43",7.529
"44",7.053
"45",7.88
"46",0.615
"47",0.55
"48",0.254
"49",0.523
"50",5.132
"51",3.737
"52",0.163
"53",4.289
