"","x"
"1",7.532
"2",6.581
"3",8.629
"4",10.271
"5",8.672
"6",7.811
"7",8.102
"8",10.172
"9",1.402
"10",9.289
"11",7.612
"12",1.016
"13",8.783
"14",8.006
"15",5.612
"16",6.511
"17",3.253
"18",0.292
"19",2.876
"20",0.25
"21",5.291
"22",2.467
"23",8.654
"24",7.776
"25",7.565
"26",7.337
"27",8.961
"28",9.064
"29",7.053
"30",9.023
"31",7.88
"32",7.65
"33",5.132
"34",9.11
"35",8.849
"36",7.923
"37",7.763
"38",3.737
"39",0.163
"40",0.279
"41",7.521
"42",7.1
"43",-0.001
"44",0.005
"45",0.024
"46",4.289
