"","x"
"1",7.532
"2",9.828
"3",9.423
"4",11.471
"5",9.727
"6",10.757
"7",8.75
"8",10.397
"9",6.581
"10",12.02
"11",11.547
"12",10.297
"13",10.375
"14",8.629
"15",11.227
"16",10.271
"17",11.076
"18",10.591
"19",11.956
"20",9.407
"21",11.547
"22",10.989
"23",10.735
"24",8.672
"25",10.669
"26",8.102
"27",10.172
"28",9.289
"29",7.612
"30",9.465
"31",8.783
"32",10.731
"33",8.006
"34",5.612
"35",9.585
"36",3.253
"37",5.291
"38",9.224
"39",9.763
"40",8.496
"41",8.654
"42",7.776
"43",8.961
"44",9.064
"45",7.053
"46",9.023
"47",7.88
"48",7.65
"49",5.132
"50",9.11
"51",8.849
"52",7.923
"53",7.763
