"","V1","V2"
"1",1,6
"2",1,15
"3",2,3
"4",2,7
"5",3,6
"6",3,8
"7",3,10
"8",4,5
"9",4,8
"10",5,12
"11",6,10
"12",6,15
"13",7,9
"14",7,10
"15",8,11
"16",8,12
"17",9,13
"18",9,16
"19",10,13
"20",10,14
"21",11,12
"22",11,14
"23",12,19
"24",13,16
"25",13,17
"26",14,17
"27",14,18
"28",16,20
"29",16,21
"30",17,21
"31",17,22
"32",18,22
"33",18,23
"34",19,23
"35",20,24
"36",21,24
"37",21,25
"38",22,25
"39",22,26
"40",23,26
"41",24,27
"42",25,27
"43",25,28
"44",26,28
"45",26,29
"46",27,31
"47",28,32
"48",29,30
"49",29,33
"50",31,32
"51",32,33
