"","x"
"1",19.772
"2",19.37
"3",23.324
"4",19.977
"5",25.27
"6",20.7
"7",20.016
"8",13.673
"9",19.369
"10",17.311
"11",19.105
"12",21.372
"13",24.832
"14",19.804
"15",14.435
"16",17.785
"17",16.234
"18",21.614
"19",18.577
"20",21.73
"21",21.726
"22",21.959
"23",21.852
"24",23.531
"25",24.381
"26",19.429
"27",21.741
"28",22.987
"29",23.386
"30",20.17
"31",22.934
"32",18.446
"33",22.713
"34",21.498
"35",21.697
"36",18.277
"37",21.687
"38",21.467
"39",16.736
"40",20.193
"41",16.253
"42",20.679
"43",16.772
"44",17.258
"45",18.283
"46",16.749
"47",16.299
"48",19.217
"49",18.125
"50",16.574
"51",18.243
"52",19.945
