"","V1","V2"
"1",1,2
"2",1,5
"3",3,5
"4",5,6
"5",2,7
"6",4,8
"7",4,9
"8",5,9
"9",7,9
"10",3,11
"11",5,11
"12",10,11
"13",8,12
"14",12,13
"15",9,14
"16",7,17
"17",16,17
"18",12,18
"19",13,18
"20",14,19
"21",10,20
"22",15,20
"23",16,20
"24",16,21
"25",17,21
"26",11,23
"27",22,24
"28",20,25
"29",21,25
"30",23,25
"31",22,26
"32",18,27
"33",19,28
"34",25,28
"35",26,28
"36",27,28
"37",27,29
"38",27,30
"39",29,30
"40",25,31
"41",28,32
"42",29,32
"43",30,32
"44",31,33
"45",32,33
"46",33,34
"47",30,35
"48",31,36
