"","x"
"1",19.772
"2",19.37
"3",23.324
"4",19.977
"5",22.439
"6",20.016
"7",19.369
"8",17.311
"9",19.105
"10",21.372
"11",24.832
"12",19.804
"13",14.435
"14",17.785
"15",21.614
"16",18.577
"17",21.73
"18",21.726
"19",21.959
"20",21.852
"21",23.531
"22",19.429
"23",21.741
"24",22.987
"25",23.386
"26",20.17
"27",18.446
"28",23.468
"29",22.713
"30",21.498
"31",21.697
"32",18.277
"33",21.687
"34",21.467
"35",20.193
"36",16.253
"37",20.679
"38",16.772
"39",17.258
"40",18.283
"41",16.749
"42",19.217
"43",18.125
"44",16.574
"45",18.243
"46",19.945
