"","V1","V2"
"1",1,2
"2",1,4
"3",3,5
"4",2,8
"5",6,8
"6",4,10
"7",2,12
"8",10,12
"9",4,13
"10",12,13
"11",3,14
"12",5,14
"13",8,15
"14",9,16
"15",10,17
"16",16,17
"17",3,18
"18",10,18
"19",11,19
"20",12,19
"21",15,19
"22",13,20
"23",18,20
"24",7,21
"25",13,22
"26",21,22
"27",20,23
"28",22,23
"29",14,24
"30",22,24
"31",17,26
"32",23,27
"33",18,28
"34",25,28
"35",24,29
"36",10,30
"37",12,30
"38",26,30
"39",27,30
"40",28,31
"41",19,32
"42",21,33
"43",27,34
"44",33,34
"45",30,36
"46",16,37
"47",17,37
"48",35,37
"49",34,38
"50",36,38
"51",26,39
"52",37,40
