"","V1","V2"
"1",1,3
"2",1,4
"3",2,6
"4",3,7
"5",5,7
"6",2,9
"7",4,10
"8",3,12
"9",10,12
"10",4,13
"11",12,13
"12",7,14
"13",9,15
"14",10,16
"15",15,16
"16",8,17
"17",9,17
"18",11,17
"19",10,18
"20",11,19
"21",12,19
"22",14,19
"23",13,20
"24",18,20
"25",13,21
"26",16,22
"27",2,23
"28",10,25
"29",12,25
"30",22,25
"31",24,25
"32",17,26
"33",26,27
"34",19,28
"35",14,30
"36",29,30
"37",27,31
"38",26,32
"39",27,32
"40",28,33
"41",29,34
"42",30,34
"43",25,35
"44",15,36
"45",16,36
"46",32,37
"47",33,38
"48",37,38
