"","x"
"1",19.37
"2",19.977
"3",21.1
"4",22.439
"5",20.016
"6",19.369
"7",19.105
"8",21.372
"9",24.832
"10",19.804
"11",17.785
"12",21.614
"13",18.577
"14",21.73
"15",21.726
"16",21.959
"17",21.852
"18",23.531
"19",24.381
"20",19.429
"21",21.741
"22",23.386
"23",20.17
"24",18.446
"25",23.468
"26",22.713
"27",21.498
"28",21.697
"29",16.891
"30",18.277
"31",21.687
"32",21.467
"33",16.736
"34",20.193
"35",20.679
"36",16.772
"37",17.258
"38",18.283
"39",17.682
"40",16.749
"41",16.88
"42",19.217
"43",18.125
"44",18.243
"45",18.548
"46",20.095
"47",19.945
