"","x"
"1",26.904
"2",19.772
"3",27.078
"4",19.37
"5",23.324
"6",19.977
"7",25.27
"8",27.452
"9",20.016
"10",26.416
"11",13.673
"12",19.369
"13",17.311
"14",19.105
"15",21.372
"16",24.832
"17",27.974
"18",19.804
"19",26.909
"20",14.435
"21",17.785
"22",21.614
"23",18.577
"24",21.73
"25",26.127
"26",25.652
"27",21.726
"28",26.156
"29",21.959
"30",25.955
"31",21.852
"32",23.531
"33",24.381
"34",19.429
"35",21.741
"36",22.987
"37",23.386
"38",20.17
"39",22.934
"40",18.446
"41",23.468
"42",22.866
"43",21.687
"44",16.736
"45",20.193
"46",16.253
"47",20.679
"48",16.749
"49",16.299
