"","x"
"1",19.772
"2",19.37
"3",23.324
"4",19.977
"5",25.27
"6",21.1
"7",20.7
"8",22.439
"9",20.016
"10",19.369
"11",17.311
"12",19.105
"13",21.372
"14",24.832
"15",19.804
"16",14.435
"17",17.785
"18",16.234
"19",21.614
"20",18.577
"21",21.73
"22",21.726
"23",26.156
"24",21.959
"25",21.852
"26",23.531
"27",24.381
"28",19.429
"29",21.741
"30",22.987
"31",23.386
"32",20.17
"33",22.934
"34",18.446
"35",23.468
"36",22.713
"37",21.498
"38",21.697
"39",18.277
"40",21.687
"41",21.467
"42",20.193
"43",16.253
"44",20.679
"45",16.749
