"","V1","V2"
"1",1,2
"2",1,5
"3",3,5
"4",4,5
"5",4,6
"6",4,7
"7",5,8
"8",4,9
"9",4,10
"10",6,10
"11",2,11
"12",8,11
"13",9,11
"14",10,12
"15",10,13
"16",9,15
"17",14,15
"18",11,16
"19",15,16
"20",11,17
"21",9,19
"22",14,19
"23",12,20
"24",16,22
"25",21,22
"26",11,23
"27",15,23
"28",8,24
"29",9,24
"30",10,24
"31",20,24
"32",16,25
"33",17,25
"34",18,25
"35",20,26
"36",25,27
"37",23,28
"38",24,28
"39",19,29
"40",28,29
"41",14,30
"42",16,30
"43",22,30
"44",27,31
"45",28,31
"46",29,32
"47",32,33
"48",32,34
"49",24,36
"50",31,36
"51",27,37
"52",31,38
"53",37,38
"54",34,39
"55",35,39
"56",28,40
"57",35,40
"58",36,41
"59",38,42
"60",36,43
"61",40,43
